OPR_DATE,HOUR_ENDING,time_of_day,season,agg_hour,NG_COL_CAL,NG_NG_CAL,NG_NUC_CAL,NG_OIL_CAL,NG_WAT_CAL,NG_SUN_CAL,NG_WND_CAL,NG_OTH_CAL,LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,LOADING_MW_FORECAST_CAISO,LOADING_MW_FORECAST_PGE,LOADING_MW_FORECAST_SCE,LOADING_MW_FORECAST_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,DA_LMP_PGE_NP15
3/12/2022,23,night,spring,19245,274,7463,2161,42,2791,88,2812,796,21986,10064,9666,2013,22153,10211,9658,2050,7,5,50
3/12/2022,24,night,spring,19246,275,7055,2161,39,2612,88,2481,574,20967,9590,9238,1896,21059,9703,9204,1925,7,5,45
3/13/2022,1,night,spring,19247,275,7148,2160,39,2268,40,2497,606,20198,9293,8846,1813,20541,9558,8881,1859,7,5,45
3/13/2022,2,night,spring,19248,275,6231,2162,38,2161,39,2762,582,19635,9046,8577,1761,19793,9221,8541,1788,7,5,43
3/13/2022,4,night,spring,19249,276,5581,2163,39,1625,39,3514,432,19230,8842,8411,1724,18960,8870,8142,1705,7,5,42
3/13/2022,5,night,spring,19250,275,5287,2163,38,1556,38,3930,567,19121,8801,8388,1676,18877,8827,8104,1702,7,5,43
3/13/2022,6,night,spring,19251,277,5133,2164,39,1789,38,3428,772,19303,8893,8456,1687,19068,8939,8148,1730,7,5,45
3/13/2022,7,night,spring,19252,275,6409,2164,38,1437,-40,2761,840,19752,9117,8591,1755,19656,9199,8402,1802,7,5,48
3/13/2022,8,night,spring,19253,275,7234,2163,39,1953,60,2511,970,19874,9249,8544,1788,19946,9531,8355,1805,7,5,51
3/13/2022,9,night,spring,19254,275,5517,2163,39,1547,3943,3242,543,19332,8980,8303,1763,19397,9464,8035,1653,7,5,34
3/13/2022,10,morning,spring,19255,275,3731,2165,39,1249,8180,2905,166,18781,8440,8389,1685,18163,8946,7553,1422,7,5,7
3/13/2022,11,morning,spring,19256,277,4105,2159,38,930,9052,3151,7,17923,7924,8167,1580,16985,8325,7181,1246,7,5,2
3/13/2022,12,morning,spring,19257,282,4624,2160,39,893,9150,3465,-719,17223,7489,7932,1557,16187,7801,7045,1105,7,5,-1
3/13/2022,13,day,spring,19258,287,4677,2160,38,902,7294,3642,-540,16530,7114,7771,1415,15481,7252,6993,1001,7,5,-2
3/13/2022,14,day,spring,19259,290,4541,2157,38,885,7091,3779,-515,16094,6926,7692,1243,15331,7032,7065,999,7,5,-2
3/13/2022,15,day,spring,19260,290,3974,2153,39,881,6784,3644,-81,15991,6868,7641,1250,15560,7029,7212,1085,7,5,-1
3/13/2022,16,day,spring,19261,286,3485,2152,41,883,7112,3430,478,16663,7235,7830,1357,16421,7342,7607,1235,7,5,1
3/13/2022,17,day,spring,19262,287,3766,2153,46,1313,6388,3198,636,18210,8103,8290,1566,17851,8017,8104,1491,7,5,5
3/13/2022,18,day,spring,19263,287,5059,2151,46,1325,5672,3197,551,20584,9259,9121,1948,20011,9154,8756,1847,7,5,28
3/13/2022,19,day,spring,19264,287,5390,2152,46,2565,3851,3234,1139,22710,10366,9879,2202,22103,10253,9446,2138,7,5,52
3/13/2022,20,day,spring,19265,286,6527,2152,46,3807,194,3150,1592,24200,11070,10489,2368,23880,11077,10208,2323,7,5,61
3/13/2022,21,dusk,spring,19266,286,7005,2152,46,3695,49,3445,1466,24082,11053,10422,2333,23864,11114,10205,2275,7,5,58
3/13/2022,22,dusk,spring,19267,287,6693,2152,44,3128,36,3772,1556,23341,10701,10155,2223,23351,10844,10042,2199,7,5,50
3/13/2022,23,dusk,spring,19268,286,6066,2152,44,2898,36,4400,1082,22096,10126,9655,2069,22356,10376,9686,2043,7,5,44
3/13/2022,24,night,spring,19269,284,5632,2150,45,2466,36,4228,623,20858,9546,9139,1931,21148,9766,9238,1899,7,5,43
3/14/2022,1,night,spring,19270,286,5849,2151,45,2458,-11,3149,523,20212,9198,8895,1877,19782,8937,8798,1831,7,5,42
3/14/2022,2,night,spring,19271,288,5788,2151,46,1581,-11,2936,412,19651,8942,8648,1820,19125,8630,8502,1771,7,5,41
3/14/2022,3,night,spring,19272,289,5542,2148,46,1550,-12,3229,352,19363,8826,8500,1793,18806,8498,8337,1730,7,5,41
3/14/2022,4,night,spring,19273,291,5929,2148,46,1551,-12,3158,360,19433,8888,8502,1790,18784,8518,8323,1722,7,5,43
3/14/2022,5,night,spring,19274,289,6259,2148,46,1582,-14,3173,435,20115,9255,8782,1818,19369,8790,8594,1761,7,5,46
3/14/2022,6,night,spring,19275,287,6791,2145,46,1680,-14,2685,523,21574,9954,9381,1970,20708,9465,9118,1894,7,5,56
3/14/2022,7,night,spring,19276,287,7737,2144,46,1650,-10,1860,994,23772,11052,10252,2180,22988,10598,10015,2115,7,5,82
3/14/2022,8,night,spring,19277,289,9824,2144,46,2518,98,1622,1270,25085,11824,10727,2246,24160,11312,10390,2196,7,5,84
3/14/2022,9,night,spring,19278,285,8470,2145,46,2308,5155,880,926,24593,11456,10755,2109,23521,10978,10268,2034,7,5,58
3/14/2022,10,morning,spring,19279,284,5300,2144,46,1665,11968,755,450,23294,10583,10500,1945,22035,10150,9881,1776,7,5,38
3/14/2022,11,morning,spring,19280,285,4944,2143,46,1153,13266,669,28,21955,9789,10213,1700,20695,9324,9577,1571,7,5,28
3/14/2022,12,morning,spring,19281,285,4580,2144,46,1131,13358,724,54,21003,9197,10008,1553,19777,8698,9424,1437,7,5,20
3/14/2022,13,day,spring,19282,286,4846,2145,46,989,13417,698,-238,20550,8797,10016,1494,19311,8396,9354,1348,7,5,17
3/14/2022,14,day,spring,19283,285,4448,2144,46,889,13762,557,259,20232,8651,9879,1464,19311,8247,9477,1374,7,5,17
3/14/2022,15,day,spring,19284,287,4227,2144,46,899,13687,521,310,20535,8595,10142,1561,19635,8261,9686,1474,7,5,16
3/14/2022,16,day,spring,19285,285,4237,2141,45,947,13148,446,360,21239,8932,10417,1652,20408,8500,10035,1659,7,5,21
3/14/2022,17,day,spring,19286,287,4846,2143,46,1358,11506,509,974,22434,9596,10715,1883,21522,9021,10403,1869,7,5,30
3/14/2022,18,day,spring,19287,285,6660,2143,46,1605,10741,884,345,24182,10564,11179,2196,23294,10019,10903,2144,7,5,50
3/14/2022,19,day,spring,19288,283,7823,2142,46,2854,4691,1369,1252,25593,11515,11463,2368,24911,10977,11343,2359,7,5,75
3/14/2022,20,day,spring,19289,283,10108,2142,46,4126,254,1496,1610,26556,12052,11754,2500,26350,11738,11866,2511,7,5,89
3/14/2022,21,dusk,spring,19290,283,10564,2140,46,4131,16,1956,1637,26031,11909,11445,2427,26048,11705,11680,2432,7,5,77
3/14/2022,22,dusk,spring,19291,284,10227,2141,46,3681,7,1746,1876,24877,11373,10967,2290,25052,11267,11241,2313,7,5,71
3/14/2022,23,dusk,spring,19292,286,10014,2140,45,3165,8,1824,1011,23317,10682,10280,2113,23443,10552,10543,2130,7,5,56
3/14/2022,24,night,spring,19293,287,9363,2140,46,2825,-12,2037,611,21995,10096,9686,1973,21884,9876,9829,1962,7,5,51
3/15/2022,1,night,spring,19294,286,9183,2141,46,2474,-40,2130,836,21101,9780,9191,1890,21130,9593,9434,1882,7,5,45
3/15/2022,2,night,spring,19295,286,8556,2140,46,1718,-42,2221,642,20427,9510,8856,1820,20333,9267,9040,1808,7,5,43
3/15/2022,3,night,spring,19296,286,8188,2140,46,1717,-41,2283,521,20065,9358,8688,1775,19832,9060,8803,1750,7,5,41
3/15/2022,4,night,spring,19297,287,8261,2139,46,1556,-41,1995,429,20120,9337,8765,1770,19693,9019,8714,1731,7,5,41
3/15/2022,5,night,spring,19298,287,8353,2138,46,1449,-42,1804,455,20696,9590,9016,1836,20079,9190,8896,1758,7,5,43
3/15/2022,6,night,spring,19299,287,8689,2137,46,1674,-42,1977,495,22037,10232,9572,1967,21213,9722,9375,1877,7,5,49
3/15/2022,7,night,spring,19300,288,9200,2137,46,2134,-44,1981,613,24112,11244,10385,2203,23264,10642,10266,2095,7,5,67
3/15/2022,8,night,spring,19301,286,10489,2136,46,2915,94,2036,867,25221,11994,10726,2218,24414,11395,10591,2166,7,5,72
3/15/2022,9,night,spring,19302,286,9040,2133,46,2606,4994,2083,644,25142,12089,10670,2096,24096,11413,10434,1994,7,5,51
3/15/2022,10,morning,spring,19303,285,6721,2134,46,1612,10540,1981,494,24414,11739,10524,1871,23214,11166,10071,1740,7,5,40
3/15/2022,11,morning,spring,19304,286,5890,2135,46,1299,11137,2368,140,23422,11225,10211,1716,22513,10890,9831,1570,7,5,36
3/15/2022,12,morning,spring,19305,285,5580,2135,46,1077,10930,2461,252,22452,10555,10048,1596,22070,10570,9824,1450,7,5,28
3/15/2022,13,day,spring,19306,285,5558,2135,46,1113,10897,2784,93,22273,10147,10321,1554,21680,10223,9867,1375,7,5,22
3/15/2022,14,day,spring,19307,284,5677,2133,46,1006,10806,3311,-26,22012,9915,10317,1527,21700,10021,10051,1410,7,5,19
3/15/2022,15,day,spring,19308,284,4934,2132,46,1241,9919,3773,399,22008,9726,10431,1594,21972,9930,10287,1536,7,5,20
3/15/2022,16,day,spring,19309,285,4405,2133,46,1300,9313,4171,939,22482,9758,10748,1713,22536,10007,10621,1684,7,5,19
3/15/2022,17,day,spring,19310,284,5051,2131,46,1108,8171,4141,692,23397,10162,10975,1982,23228,10248,10840,1904,7,5,25
3/15/2022,18,day,spring,19311,286,6479,2131,46,1480,7347,4123,208,24585,10842,11201,2260,24340,10820,11143,2138,7,5,44
3/15/2022,19,day,spring,19312,284,6476,2131,46,2582,2605,4186,1157,25660,11540,11398,2437,25539,11471,11475,2348,7,5,60
3/15/2022,20,day,spring,19313,284,7953,2130,46,3722,73,4108,1196,26634,12129,11671,2551,26952,12092,12109,2498,7,5,72
3/15/2022,21,dusk,spring,19314,286,7690,2127,46,3873,-34,4429,1511,26111,11987,11421,2437,26499,11991,11832,2422,7,5,62
3/15/2022,22,dusk,spring,19315,286,7668,2127,46,3153,-33,4569,1499,25022,11491,10967,2304,25414,11508,11365,2296,7,5,55
3/15/2022,23,dusk,spring,19316,288,7694,2130,46,2397,-41,4422,996,23506,10801,10326,2123,23785,10802,10642,2115,7,5,49
3/15/2022,24,night,spring,19317,287,6726,2131,45,1972,-42,4493,947,22080,10190,9656,1981,22170,10112,9892,1946,7,5,46
3/16/2022,1,night,spring,19318,287,6062,2127,46,1677,-41,4805,540,21190,9815,9209,1914,21071,9737,9235,1879,7,5,41
3/16/2022,2,night,spring,19319,287,5938,2126,46,1285,-41,4528,481,20608,9550,8954,1852,20305,9424,8857,1805,7,5,39
3/16/2022,3,night,spring,19320,286,5406,2127,46,1198,-42,4438,450,20216,9370,8782,1810,19841,9255,8618,1748,7,5,38
3/16/2022,4,night,spring,19321,286,5929,2126,46,1160,-42,3995,563,20167,9366,8756,1785,19704,9222,8528,1732,7,5,38
3/16/2022,5,night,spring,19322,288,6234,2123,46,1176,-43,3793,603,20799,9678,9033,1826,20151,9405,8760,1760,7,5,42
3/16/2022,6,night,spring,19323,286,6061,2124,46,1458,-44,4045,794,22247,10423,9605,1951,21340,9956,9273,1878,7,5,48
3/16/2022,7,night,spring,19324,287,6413,2123,46,2017,-41,3873,874,24296,11410,10411,2193,23386,10866,10142,2129,7,5,62
3/16/2022,8,night,spring,19325,286,7969,2121,46,3075,101,3725,980,25295,11884,10733,2386,24631,11554,10555,2266,7,5,64
3/16/2022,9,night,spring,19326,287,7026,2121,46,2552,4878,3315,1033,24724,11386,10664,2395,24049,11225,10443,2136,7,5,49
3/16/2022,10,morning,spring,19327,287,5355,2121,46,1634,11015,2955,804,23349,10563,10298,2215,22541,10437,9994,1865,7,5,37
3/16/2022,11,morning,spring,19328,286,5019,2121,46,1398,12774,2928,407,22166,9874,10132,1885,21101,9588,9646,1637,7,5,32
3/16/2022,12,morning,spring,19329,286,5408,2122,46,1097,12126,2998,-50,20959,9179,9946,1558,20039,8955,9410,1451,7,5,29
3/16/2022,13,day,spring,19330,285,5157,2119,46,915,12325,3163,78,20440,8769,9999,1397,19439,8491,9359,1363,7,5,28
3/16/2022,14,day,spring,19331,285,5045,2119,46,935,12097,3569,-249,20445,8677,10085,1409,19375,8309,9465,1378,7,5,24
3/16/2022,15,day,spring,19332,283,5110,2118,46,980,12038,3385,-132,20610,8734,10103,1499,19781,8395,9711,1454,7,5,23
3/16/2022,16,day,spring,19333,285,4499,2118,46,1031,12223,3661,585,21091,8920,10254,1640,20615,8736,10058,1600,7,5,23
3/16/2022,17,day,spring,19334,287,5130,2117,46,943,11172,3881,697,22510,9544,10792,1895,21805,9323,10447,1812,7,5,20
3/16/2022,18,day,spring,19335,286,5945,2118,46,1272,10260,3961,389,24257,10551,11220,2204,23426,10323,10801,2076,7,5,37
3/16/2022,19,day,spring,19336,283,7148,2117,46,2157,4781,3856,1279,25681,11482,11524,2388,25050,11274,11243,2303,7,5,59
3/16/2022,20,day,spring,19337,282,9390,2117,46,3692,244,4266,1756,26621,12059,11757,2515,26598,11997,11898,2469,7,5,71
3/16/2022,21,dusk,spring,19338,285,9523,2115,46,3648,-35,4368,1664,26151,11939,11483,2441,26222,11953,11650,2388,7,5,66
3/16/2022,22,dusk,spring,19339,285,8640,2116,46,3299,-43,4101,1653,25097,11479,11030,2303,25230,11463,11254,2283,7,5,61
3/16/2022,23,dusk,spring,19340,287,8028,2111,46,2826,-43,3967,1175,23577,10825,10343,2127,23607,10750,10523,2109,7,5,53
3/16/2022,24,night,spring,19341,286,7763,2116,46,2311,-42,3914,687,22152,10214,9677,1981,22005,10092,9752,1940,7,5,47
3/17/2022,1,night,spring,19342,288,7282,2114,46,2301,-40,3406,669,21253,9857,9205,1912,20988,9797,9092,1864,7,5,43
3/17/2022,2,night,spring,19343,286,7326,2112,46,1620,-40,2975,540,20713,9664,8915,1855,20317,9507,8783,1792,7,5,43
3/17/2022,3,night,spring,19344,285,7134,2113,46,1499,-40,2621,386,20390,9517,8730,1863,19848,9318,8561,1734,7,5,43
3/17/2022,4,night,spring,19345,285,7531,2110,46,1344,-40,2631,359,20408,9526,8763,1836,19708,9272,8475,1718,7,5,43
3/17/2022,5,night,spring,19346,287,7791,2110,45,1346,-41,2359,424,20990,9810,9061,1832,20149,9452,8710,1744,7,5,46
3/17/2022,6,night,spring,19347,286,8334,2111,46,1868,-41,2060,502,22341,10457,9631,1957,21342,10002,9226,1865,7,5,52
3/17/2022,7,night,spring,19348,285,10033,2108,46,2563,-43,1611,637,24180,11357,10376,2143,23382,10940,10099,2080,7,5,71
3/17/2022,8,night,spring,19349,285,10595,2110,46,3174,148,1710,911,25224,12024,10704,2192,24776,11721,10558,2228,7,5,71
3/17/2022,9,night,spring,19350,285,8234,2110,38,2891,5049,1759,1028,24952,11892,10739,2024,24323,11628,10335,2101,7,5,51
3/17/2022,10,morning,spring,19351,287,6398,2108,38,2421,8924,1862,852,24385,11507,10798,1791,23241,11266,9873,1847,7,5,46
3/17/2022,11,morning,spring,19352,286,6163,2108,36,1455,11614,1640,37,23286,10752,10673,1578,22243,10808,9609,1574,7,5,47
3/17/2022,12,morning,spring,19353,286,5337,2108,35,1494,10858,1152,256,22329,9936,10576,1537,21520,10324,9490,1471,7,5,39
3/17/2022,13,day,spring,19354,289,5499,2108,36,1060,12059,1082,-211,21976,9498,10661,1539,21086,9909,9520,1423,7,5,36
3/17/2022,14,day,spring,19355,285,4784,2107,35,1187,12143,824,66,21745,9200,10684,1584,21071,9692,9699,1447,7,5,35
3/17/2022,15,day,spring,19356,286,5265,2106,36,921,12915,773,-371,21592,8964,10676,1675,21210,9539,9921,1516,7,5,36
3/17/2022,16,day,spring,19357,287,4658,2108,36,1083,11623,1072,455,21655,8840,10773,1763,21696,9522,10256,1680,7,5,38
3/17/2022,17,day,spring,19358,288,5068,2107,37,1129,10396,2164,915,22640,9348,11086,1924,22537,9830,10552,1901,7,5,39
3/17/2022,18,day,spring,19359,287,5837,2105,38,1767,8631,1869,1083,24174,10320,11354,2216,23786,10559,10812,2154,7,5,45
3/17/2022,19,day,spring,19360,285,7565,2106,38,3153,3514,2332,1442,25640,11365,11540,2449,25107,11375,11113,2356,7,5,63
3/17/2022,20,day,spring,19361,285,9981,2106,38,4026,233,2568,1744,26700,11991,11830,2590,26495,12047,11685,2496,7,5,73
3/17/2022,21,dusk,spring,19362,285,10723,2103,38,4185,-11,3131,1300,26291,11889,11506,2607,26145,12002,11485,2411,7,5,63
3/17/2022,22,dusk,spring,19363,285,9487,2103,38,3884,41,3209,1583,25134,11443,11037,2368,25183,11551,11081,2309,7,5,58
3/17/2022,23,dusk,spring,19364,287,8778,2102,38,3537,42,3109,1394,23615,10787,10390,2154,23662,10865,10434,2125,7,5,51
3/17/2022,24,night,spring,19365,286,8186,2102,38,2554,42,3239,1010,22243,10176,9755,2029,22146,10217,9735,1959,7,5,46
3/18/2022,1,night,spring,19366,286,8351,2102,38,2006,12,3431,431,21488,9807,9362,2036,21143,9859,9138,1889,7,5,44
3/18/2022,2,night,spring,19367,285,7552,2101,38,1491,-7,3711,463,20707,9529,9010,1883,20439,9555,8816,1812,7,5,43
3/18/2022,3,night,spring,19368,286,7434,2101,38,1264,-7,3587,338,20396,9368,8844,1897,20011,9413,8590,1751,7,5,42
3/18/2022,4,night,spring,19369,287,7045,2100,38,1264,-7,3501,361,20277,9383,8764,1840,19881,9378,8512,1730,7,5,42
3/18/2022,5,night,spring,19370,288,6727,2099,37,1264,-8,3561,569,20775,9674,8971,1837,20303,9550,8733,1756,7,5,44
3/18/2022,6,night,spring,19371,288,7565,2099,39,2032,-9,2751,433,22212,10362,9552,2005,21443,10080,9227,1865,7,5,52
3/18/2022,7,night,spring,19372,288,8800,2099,38,2579,3,1888,764,23957,11312,10203,2136,23391,10979,10043,2094,7,5,71
3/18/2022,8,night,spring,19373,286,9830,2100,39,3404,259,1255,1239,24769,11861,10403,2198,24541,11745,10323,2200,7,5,69
3/18/2022,9,night,spring,19374,288,8474,2099,40,2595,5959,879,882,24168,11484,10376,2021,24020,11507,10165,2089,7,5,50
3/18/2022,10,morning,spring,19375,288,6237,2098,40,1709,12035,267,330,23094,10591,10396,1828,22433,10627,9718,1838,7,5,43
3/18/2022,11,morning,spring,19376,290,4452,2096,41,1161,13505,149,183,22050,9719,10472,1586,21058,9741,9451,1615,7,5,36
3/18/2022,12,morning,spring,19377,288,4547,2097,41,1077,13714,228,-176,21127,9065,10274,1516,20057,9039,9271,1493,7,5,31
3/18/2022,13,day,spring,19378,286,4012,2098,41,1045,13751,304,159,20738,8727,10307,1449,19401,8502,9249,1397,7,5,26
3/18/2022,14,day,spring,19379,286,4179,2097,41,882,13566,293,-130,20539,8522,10304,1462,19268,8222,9410,1382,7,5,26
3/18/2022,15,day,spring,19380,287,3976,2094,41,1016,13715,292,196,20610,8480,10334,1545,19635,8319,9616,1448,7,5,29
3/18/2022,16,day,spring,19381,289,3613,2095,41,1110,13699,299,504,21212,8796,10458,1705,20472,8635,9980,1603,7,5,31
3/18/2022,17,day,spring,19382,290,4318,2096,41,1010,12579,356,1007,22498,9452,10856,1935,21625,9251,10296,1823,7,5,34
3/18/2022,18,day,spring,19383,290,6163,2096,41,1374,11111,357,879,24083,10471,11181,2173,23237,10183,10742,2055,7,5,46
3/18/2022,19,day,spring,19384,286,9311,2092,41,2936,4474,311,1264,25464,11308,11473,2417,24516,11059,10948,2248,7,5,69
3/18/2022,20,day,spring,19385,287,11984,2094,41,3836,244,306,1488,26310,11736,11748,2552,25922,11761,11485,2412,7,5,81
3/18/2022,21,dusk,spring,19386,285,12846,2093,41,3883,46,657,1246,26049,11634,11479,2659,25553,11701,11243,2345,7,5,74
3/18/2022,22,dusk,spring,19387,284,12052,2094,41,3232,-24,968,1224,25096,11267,11063,2498,24744,11337,10878,2269,7,5,64
3/18/2022,23,dusk,spring,19388,286,11070,2093,41,3148,-23,1117,857,23586,10680,10494,2149,23449,10757,10306,2129,7,5,55
3/18/2022,24,night,spring,19389,287,10445,2092,41,2471,-24,851,846,22193,10083,9841,2006,22021,10158,9637,1970,7,5,51
3/19/2022,1,night,spring,19390,144,9837,2092,41,1915,-23,1042,811,21159,9667,9311,1921,20815,9449,9219,1893,7,5,50
3/19/2022,2,night,spring,19391,-8,9262,2093,41,1612,-23,1089,691,20389,9328,8967,1839,20042,9136,8839,1812,7,5,47
3/19/2022,3,night,spring,19392,-18,8832,2092,41,1498,-22,1445,427,19882,9090,8757,1778,19431,8870,8566,1741,7,5,46
3/19/2022,4,night,spring,19393,-22,8284,2093,41,1237,-23,1629,452,19644,8978,8658,1749,19123,8744,8419,1705,7,5,44
3/19/2022,5,night,spring,19394,-20,8359,2092,41,1146,-24,1589,373,19781,9032,8724,1761,19128,8751,8417,1703,7,5,45
3/19/2022,6,night,spring,19395,-19,8523,2094,41,1350,-9,1565,502,20252,9261,8916,1804,19478,8930,8569,1729,7,5,50
3/19/2022,7,night,spring,19396,-19,8616,2092,41,1624,25,1511,729,21042,9643,9244,1875,20269,9299,8901,1809,7,5,57
3/19/2022,8,night,spring,19397,-20,9744,2090,41,2090,91,2045,649,21544,10060,9304,1900,20659,9631,8946,1814,7,5,69
3/19/2022,9,night,spring,19398,-18,9850,2091,41,2445,2722,1573,1039,22008,10389,9475,1866,20749,9770,8955,1758,7,5,57
3/19/2022,10,morning,spring,19399,-15,10089,2090,41,2373,4495,1079,626,22115,10380,9680,1781,20551,9850,8852,1588,7,5,57
3/19/2022,11,morning,spring,19400,-12,8996,2085,41,1770,6714,1295,-186,21698,10249,9539,1645,19949,9687,8570,1437,7,5,55
3/19/2022,12,morning,spring,19401,-10,8693,2088,41,1460,7989,1643,-437,20836,10066,9043,1458,19493,9586,8346,1310,7,5,48
3/19/2022,13,day,spring,19402,-8,7704,2089,23,1330,7419,2159,-214,20274,9931,8787,1280,19091,9454,8169,1219,7,5,42
3/19/2022,14,day,spring,19403,-6,6405,2087,13,1006,7798,2507,340,19978,9679,8787,1250,18817,9332,8065,1170,7,5,40
3/19/2022,15,day,spring,19404,-5,6135,2084,-4,907,8296,3017,-142,19741,9459,8587,1428,18922,9251,8206,1216,7,5,37
3/19/2022,16,day,spring,19405,-5,5877,2084,-2,1168,6817,3576,527,19903,9404,8708,1526,19484,9347,8539,1347,7,5,40
3/19/2022,17,day,spring,19406,-5,6152,2085,-2,1107,6426,4472,380,20693,9596,9157,1667,20213,9615,8818,1526,7,5,47
3/19/2022,18,day,spring,19407,-4,7179,2077,-2,1625,5178,3931,871,21946,10124,9562,1979,21406,10068,9316,1764,7,5,50
3/19/2022,19,day,spring,19408,-1,9692,2074,-2,2779,2256,2879,1255,23235,10674,10033,2243,22755,10651,9840,2003,7,5,69
3/19/2022,20,day,spring,19409,-4,11689,2075,-2,3623,79,2613,1157,24332,11120,10576,2349,24094,11098,10480,2252,7,5,84
3/19/2022,21,dusk,spring,19410,-1,12260,2076,-2,3628,-43,2886,1609,24189,11061,10501,2341,23882,11071,10321,2227,7,5,76
3/19/2022,22,dusk,spring,19411,0,11953,2076,-2,2891,-41,3466,1608,23438,10700,10275,2184,23280,10725,10139,2155,7,5,65
3/19/2022,23,dusk,spring,19412,-2,11360,2074,-2,2991,-41,3403,1229,22317,10180,9820,2057,22230,10210,9728,2034,7,5,60
3/19/2022,24,night,spring,19413,-1,9857,2074,-2,2565,-41,3116,1076,21254,9662,9379,1957,21029,9637,9239,1897,7,5,51
3/20/2022,1,night,spring,19414,-1,9079,2074,-2,2659,-41,2841,757,20529,9281,9011,1979,20482,9528,8889,1823,7,5,53
3/20/2022,2,night,spring,19415,-6,9354,2077,-2,2196,-40,3805,326,19993,9025,8618,2086,19717,9178,8556,1748,7,5,52
3/20/2022,3,night,spring,19416,-5,9006,2074,-2,1738,-40,4169,466,19474,8843,8352,2018,19193,8978,8297,1683,7,5,49
3/20/2022,4,night,spring,19417,-2,8425,2070,-2,1713,-41,4255,331,19169,8767,8243,1887,18936,8875,8163,1659,7,5,49
3/20/2022,5,night,spring,19418,-3,8199,2070,-2,1693,-41,4462,465,19134,8817,8250,1786,18869,8867,8118,1643,7,5,54
3/20/2022,6,night,spring,19419,-1,8348,2070,-2,1803,-24,4332,487,19458,9024,8340,1803,19108,9040,8166,1656,7,5,59
3/20/2022,7,night,spring,19420,-2,8241,2067,-2,1996,-21,4393,637,20087,9387,8548,1855,19704,9387,8360,1701,7,5,54
3/20/2022,8,night,spring,19421,-3,7984,2066,-2,2296,211,4325,686,20261,9559,8532,1872,20011,9654,8393,1702,7,5,50
3/20/2022,9,night,spring,19422,-2,6008,2066,-2,1753,5403,4281,767,19961,9208,8664,1796,19647,9405,8346,1641,7,5,42
3/20/2022,10,morning,spring,19423,-2,4206,2069,-2,1288,9077,4067,283,19027,8459,8515,1765,18539,8720,8057,1514,7,5,19
3/20/2022,11,morning,spring,19424,-3,3929,2068,-2,1259,9244,4164,479,17980,7755,8273,1669,17286,7977,7700,1363,7,5,16
3/20/2022,12,morning,spring,19425,3,4059,2070,-2,937,9443,4733,48,16701,7038,7897,1488,16313,7372,7446,1246,7,5,3
